x;y
120;30
120;30
120;30
120;30
120;30
120;30
120;34
120;39
120;48
120;53
120;58
120;59
120;59
120;59
120;59
120;59
120;59
120;59
120;59
120;59
120;61
120;64
120;67
120;70
120;77
120;79
120;79
120;79
120;79
120;79
120;79
120;79
120;79
120;79
120;79
120;79
120;82
120;84
120;85
120;87
120;88
120;88
120;88
120;88
120;88
120;88
120;88
120;88
120;88
120;88
120;91
120;94
120;102
120;105
120;109
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
120;111
118;111
115;111
113;111
111;111
109;111
106;111
104;111
103;111
101;111
99;111
99;111
99;111
99;111
99;111
99;111
99;111
99;111
99;111
99;111
99;111
99;111
99;110
99;108
99;106
99;104
99;100
99;99
99;99
99;99
99;99
99;99
99;99
99;99
99;99
97;99
95;99
93;99
90;95
88;94
88;92
88;90
88;88
88;88
88;88
88;88
88;88
88;88
88;88
88;88
83;88
81;88
78;87
73;83
71;81
69;79
67;77
66;75
62;75
61;75
61;75
61;75
61;75
61;75
61;75
59;75
56;75
55;73
53;70
50;65
50;62
50;60
50;59
50;59
50;59
50;59
50;59
50;59
50;59
50;59
49;59
46;59
39;55
36;53
33;51
29;46
28;44
26;44
24;44
22;44
22;44
22;44
22;44
22;44
21;44
20;44
18;44
16;41
13;36
11;34
10;31
6;29
4;29
3;29
1;29
1;29
1;29
1;29
1;29
1;29
1;29
1;27
1;23
1;21
1;19
1;17
1;16
1;16
1;16
1;16
1;16
1;16
1;16
1;16
0;16
-4;15
-6;13
-9;10
-11;8
-13;3
-13;0
-13;0
-13;0
-13;0
-13;0
-13;0
-13;0
-13;0
-13;0
-16;0
-23;-2
-27;-5
-30;-8
-36;-14
-36;-14
-40;-18
-42;-18
-44;-18
-46;-18
-46;-18
-46;-18
-46;-18
-46;-18
-46;-18
-50;-18
-51;-19
-53;-22
-57;-28
-59;-31
-59;-34
-59;-38
-59;-38
-59;-41
-59;-43
-59;-45
-59;-46
-59;-46
-59;-46
-59;-46
-63;-46
-65;-46
-67;-46
-71;-46
-71;-46
-74;-46
-75;-46
-77;-46
-80;-46
-80;-46
-80;-46
-80;-48
-80;-51
-80;-53
-80;-55
-80;-56
-80;-60
-80;-62
-80;-64
-80;-68
-80;-70
-80;-70
-80;-70
-80;-70
-82;-70
-84;-70
-86;-70
-87;-70
-91;-70
-93;-70
-95;-70
-97;-70
-99;-70
-102;-70
-102;-70
-102;-70
-102;-75
-102;-77
-102;-80
-102;-85
-102;-87
-102;-88
-102;-90
-104;-93
-106;-94
-107;-94
-109;-94
-113;-94
-114;-94
-116;-94
-118;-94
-122;-94
-124;-94
-125;-94
-125;-94
-125;-95
-125;-99
-125;-101
-125;-103
-125;-108
-125;-109
-125;-111
-125;-113
-125;-116
-125;-116
-125;-117
-125;-117
-125;-117
-125;-117
-125;-117
