;time;x;y;fx;fy
;63;120;-118;0;165
;126;120;-115;0;165
;189;120;-113;0;165
;252;120;-110;0;165
;315;120;-108;0;0
;378;120;-108;0;0
;441;120;-108;0;0
;504;120;-108;0;0
;567;120;-108;33;0
;630;120;-108;33;0
;693;120;-108;33;0
;756;120;-108;33;0
;819;120;-108;35;0
;882;120;-108;35;0
;945;120;-108;35;0
;1008;120;-108;35;0
;1071;120;-108;35;0
;1134;120;-108;35;0
;1197;120;-108;40;0
;1260;120;-108;40;0
;1323;120;-108;40;0
;1386;120;-108;40;0
;1449;120;-108;40;0
;1512;120;-108;0;0
;1575;120;-106;0;171
;1638;120;-104;0;171
;1701;120;-101;0;171
;1764;120;-99;0;171
;1827;120;-94;0;171
;1890;120;-91;0;217
;1953;120;-88;0;217
;2016;120;-84;0;217
;2079;120;-78;0;217
;2142;120;-75;0;217
;2205;120;-71;0;183
;2268;120;-69;0;183
;2331;120;-64;0;183
;2394;120;-61;0;183
;2457;120;-59;0;183
;2520;120;-57;0;60
;2583;120;-57;0;60
;2646;120;-57;0;60
;2709;120;-57;0;60
;2772;120;-57;0;60
;2835;120;-53;0;241
;2898;120;-49;0;241
;2961;120;-45;0;241
;3024;120;-42;0;241
;3087;120;-34;0;205
;3150;120;-31;0;205
;3213;120;-28;0;205
;3276;120;-25;0;205
;3339;120;-18;0;205
;3402;120;-15;0;205
;3465;120;-12;0;139
;3528;120;-10;0;139
;3591;120;-6;0;139
;3654;120;-4;0;139
;3717;120;-2;0;139
;3780;120;0;0;191
;3843;120;5;0;191
;3906;120;8;0;191
;3969;120;11;0;191
;4032;120;14;0;191
;4095;120;20;0;207
;4158;120;24;0;207
;4221;120;27;0;207
;4284;120;30;0;207
;4347;120;37;0;207
;4410;120;39;0;134
;4473;120;41;0;134
;4536;120;43;0;134
;4599;120;46;0;134
;4662;120;48;0;134
;4725;120;50;0;160
;4788;120;52;0;160
;4851;120;57;0;160
;4914;120;60;0;160
;4977;120;62;0;160
;5040;120;65;0;229
;5103;120;71;0;229
;5166;120;75;0;229
;5229;120;78;0;229
;5292;120;81;0;229
;5355;120;87;0;155
;5418;120;89;0;155
;5481;120;91;0;155
;5544;120;93;0;155
;5607;120;97;0;155
;5670;120;99;0;131
;5733;120;101;0;131
;5796;120;103;0;131
;5859;120;106;0;131
;5922;120;108;0;131
;5985;120;109;0;91
;6048;120;109;0;91
;6111;120;109;0;91
;6174;120;109;0;91
;6237;120;109;0;91
;6300;120;109;0;0
;6363;120;109;0;0
;6426;120;109;0;0
;6489;120;109;0;0
;6552;120;109;0;0
;6615;120;109;0;0
;6678;120;109;0;0
;6741;120;109;0;0
;6804;120;109;33;0
;6867;120;109;33;0
;6930;120;109;33;0
;6993;120;109;33;0
;7056;120;109;33;0
;7119;120;109;36;0
;7182;120;109;36;0
